2023/07/11 15:25:27 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LyMo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LyMo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:33 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LzeY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LzeY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:33 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LzqY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LzqY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:38 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5L_6I HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5L_6I", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:39 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5L_II HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5L_II", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:44 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M0a3 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M0a3", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:45 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M0m2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M0m2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:50 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M21o HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M21o", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:51 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M2Do HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M2Do", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:56 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M3VY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M3VY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:57 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M3hY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M3hY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:02 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M4zI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M4zI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:03 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M59I HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M59I", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:09 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M6R2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M6R2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:26:09 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5M6d2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5M6d2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
